"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,photo_urls,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL","New\/Used",Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report",Condition
44012,,2021,Kingfisher,"2025 Falcon",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/07/image1-2-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image3-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image5-150x150.jpeg","Powered by a Yamaha F150 outboard",,,,,,https://gacheckpoint.com/products/2021-kingfisher-2025-falcon-2,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Medline 6.8",,,,129900,,,,https://gacheckpoint.com/wp-content/uploads/2020/11/Image_Galerie_Zodiac_medline6.8.jpg,"Packaged with Yamaha F250XB and Karavan Trailer",,,,,,https://gacheckpoint.com/products/2021-zodiac-medline-6-8,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Kingfisher,"2025 Falcon",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/07/image1-2-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image3-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image5-150x150.jpeg","Finance It Now",,,,,,https://gacheckpoint.com/products/2021-kingfisher-2025-falcon-2,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Kingfisher,"2025 Falcon",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/07/image1-2-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image3-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image5-150x150.jpeg",,,,,,,https://gacheckpoint.com/products/2021-kingfisher-2025-falcon-2,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Kingfisher,"2025 Falcon",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/07/image1-2-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image3-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/07/image5-150x150.jpeg","2021 Kingfisher 2025 FalconPowered by 2021 Yamaha F150Includes 2021 EZ LoaderCable steeringAir Ride Height Adjustable seatsRear bench seat coolers",,,,,,https://gacheckpoint.com/products/2021-kingfisher-2025-falcon-2,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","Sporty responsive easy handling ride in the biggest water. A leader in offshore.",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","Financing Available",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","2021 Kingfisher 3025 Destination",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","Yamaha Twin 200s",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","Yamaha T9.9 Kicker",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,"3025 Destination",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7919-1-1300x700.jpeg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7736-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7734-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-6590-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7738-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7735-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7739-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7740-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/08/IMG-7737-1300x700.jpg","EzLoader galvanized trailer",,,,,,https://gacheckpoint.com/products/2021-kingfisher-3025-weekender,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","Hypalon tubes",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,3425GFX,,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/10/unnamed.jpg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165966957__F02FBC2F-7B1A-4B81-B65A-EDFAEB340CB0-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165969125__54585E98-5079-4ED4-AE2D-3F5A9359AB85-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165970333__FC470A75-D175-4A6B-9756-34AD1B4DE03E-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165971058__C5747DBE-C19B-493A-BDC1-49C5F79F509A-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165972466__DB8EA2D9-BB2B-46FD-B892-95A4B23678F2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165973735__C8088DD2-695E-41B8-9C9F-3988D0958F4C-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165974659__7F9A06B1-6905-4CC5-A399-9BE29B7A7EBB-150x150.jpeg","Finance It Now",,,,,,https://gacheckpoint.com/products/kingfisher-2022-3425gfx-w-twin-yamaha-f300s-and-t25,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Zodiac,"Cadet 300 Rib alu",,,,0,,,,https://gacheckpoint.com/wp-content/uploads/2021/11/300-1300x700.jpg,"Length 10'Beam 5'6""Weight 95 lbsMax 15 HP",,,,,,https://gacheckpoint.com/products/2022-zodiac-cadet-300-rib-alu,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Highfield,UL,260,,,,3086,,,,"https://gacheckpoint.com/wp-content/uploads/2021/07/UL260_overall_1024x.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/Transome-UL-1024x688-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/Seat-bag-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/MG_9997-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/RK001P-PVC-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/FP002-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/UL-260-Bow-1024x768-1-1300x700.jpg","Available in hypalon $4962",,,,,,https://gacheckpoint.com/products/highfield-ul-260,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,Highfield,UL,260,,,,3086,,,,"https://gacheckpoint.com/wp-content/uploads/2021/07/UL260_overall_1024x.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/Transome-UL-1024x688-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/Seat-bag-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/MG_9997-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/RK001P-PVC-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/FP002-1024x683-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/11/UL-260-Bow-1024x768-1-1300x700.jpg","Length 8’6″Beam 5’1″Weight 84 lbsMax 10 HP",,,,,,https://gacheckpoint.com/products/highfield-ul-260,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"Patrol 660 W/ Yamaha F200XB",,,,105900,,,,"https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1144-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1144-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1135-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1136-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1137-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1138-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1139-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/PA660-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/pA6600-1300x700.jpg","2022 Highfield Patrol 660. Powered by Yamaha F200XB. Comes with brand new 2022 Karavan KB4000 TrailerRadar not included. Electronics package extra",,,,,,https://gacheckpoint.com/products/2020-highfield-patrol-660,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Highfield,"Patrol 660 W/ Yamaha F200XB",,,,105900,,,,"https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1144-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1144-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1135-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1136-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1137-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1138-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/04/IMG-1139-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/PA660-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/pA6600-1300x700.jpg","Financing Available",,,,,,https://gacheckpoint.com/products/2020-highfield-patrol-660,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","2021 Highfield Sport 300",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","2021 Yamaha F20",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","Sun bed extra",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","Optional ski pole",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg","Optional Bimini Top",,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012," H1787",2021,Highfield,"Sport 300 W/ Yamaha F20",,,,21999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/sport-300-1024x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2440-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2439-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/IMG-2438-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2021-highfield-sport-300-w-yamaha-f20,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Kingfisher,3425GFX,,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2019/10/unnamed.jpg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165966957__F02FBC2F-7B1A-4B81-B65A-EDFAEB340CB0-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165969125__54585E98-5079-4ED4-AE2D-3F5A9359AB85-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165970333__FC470A75-D175-4A6B-9756-34AD1B4DE03E-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165971058__C5747DBE-C19B-493A-BDC1-49C5F79F509A-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165972466__DB8EA2D9-BB2B-46FD-B892-95A4B23678F2-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165973735__C8088DD2-695E-41B8-9C9F-3988D0958F4C-150x150.jpeg,https://gacheckpoint.com/wp-content/uploads/2019/10/59165974659__7F9A06B1-6905-4CC5-A399-9BE29B7A7EBB-150x150.jpeg","Powered by Twin Yamaha F300XCA’s and a Yamaha High Thrust T25 Kicker.Arriving in July",,,,,,https://gacheckpoint.com/products/kingfisher-2022-3425gfx-w-twin-yamaha-f300s-and-t25,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Pacific,"Wave Pro Fish 320 with Yamaha F9.9SMHB and Karavan Trailer",,,,234,,,,"https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5881-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5885-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg","Per month at 5.99% for 60 months with $0 down OAC",,,,,,https://gacheckpoint.com/products/2022-pacific-wave-pro-fish-320-with-yamaha-f9-9smhb-and-karavan-trailer,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"F9.9SMHB Outboard",,,,3307,,,,https://gacheckpoint.com/wp-content/uploads/2022/06/f99-2b99c220-2e73-469c-861c-78892fd10210.jpg,"Plus freight and PDI",,,,,,https://gacheckpoint.com/products/2022-yamaha-f9-9smhb-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"F9.9SMHB Outboard",,,,3307,,,,https://gacheckpoint.com/wp-content/uploads/2022/06/f99-2b99c220-2e73-469c-861c-78892fd10210.jpg,"Financing available",,,,,,https://gacheckpoint.com/products/2022-yamaha-f9-9smhb-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Pacific,"Wave Pro Fish 320 with Yamaha F9.9SMHB and Karavan Trailer",,,,234,,,,"https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5881-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5885-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg","Package price $10,500 including freight and PDI",,,,,,https://gacheckpoint.com/products/2022-pacific-wave-pro-fish-320-with-yamaha-f9-9smhb-and-karavan-trailer,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Pacific,"Wave Pro Fish 320 with Yamaha F9.9SMHB and Karavan Trailer",,,,234,,,,"https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5881-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5885-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/02/IMG_5886-1300x700.jpg","Gas tank and hose includedSet up on Karavan trailerFull Scotty fishing package included",,,,,,https://gacheckpoint.com/products/2022-pacific-wave-pro-fish-320-with-yamaha-f9-9smhb-and-karavan-trailer,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Zodiac,"Open 3.1 PVC",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2021/02/OPEN3.1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/3.1-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/3.1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/143600396_3565162083536894_3222959507355346480_o-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/OPEN3.1-1300x700.jpg","Packaged with Yamaha F20SWPB",,,,,,https://gacheckpoint.com/products/2021-zodiac-open-3-1-pvc,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Zodiac,"Open 3.1 PVC",,,,0,,,,"https://gacheckpoint.com/wp-content/uploads/2021/02/OPEN3.1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/3.1-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/3.1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/143600396_3565162083536894_3222959507355346480_o-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/02/OPEN3.1-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2021-zodiac-open-3-1-pvc,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"FX Cruiser SVHO W/ Stereo",,,,28998,,,,https://gacheckpoint.com/wp-content/uploads/2020/08/2022-FX-Cruiser-SVHO-Black-902x700.jpg,"FX1800B-XBFuel injected, Supercharged 4-cylinder, 4-stroke, Super Vortex High Output 1812cc, Yamaha Marine Engine, RIDE Reverse, Electronic Trim, Reverse Traction Control, Adjustable Steering, 7"" Colour LCD touchscreen instrumentation, Cruise Assist, L-Mode, Audio System1 Year Factory Warranty""Includes Trailer, Yamaha Cover and Safety Kit""Finance it for $269.00 bi-weekly for 72 months with nothing down",,,,,,https://gacheckpoint.com/products/2021-yamaha-fx-cruiser-svho-2,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Pacific,"Wave 300 DB",,,,4199,,,,"https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3030-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3030-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3031-1300x700.jpg","Available in PVC or Hypalon Length 10 feetinside length 83""Beam 64""Inside width 32""Tube Diameter 16""Weight 152 LBSCapacity 1210 LBSMax 25HP",,,,,,https://gacheckpoint.com/products/2021-pacific-wave-300-db,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2021,Pacific,"Wave 300 DB",,,,4199,,,,"https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3030-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3030-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/03/IMG-3031-1300x700.jpg","PVC Price $4199Hypalon Price $5999",,,,,,https://gacheckpoint.com/products/2021-pacific-wave-300-db,Used,Certified,,0,0,-,-,-,-,,,none," Used"
44012,,2022,Yamaha,"F9.9SMHB Outboard",,,,3307,,,,https://gacheckpoint.com/wp-content/uploads/2022/06/f99-2b99c220-2e73-469c-861c-78892fd10210.jpg,"87 lbsAdded rest pad for more storage options",,,,,,https://gacheckpoint.com/products/2022-yamaha-f9-9smhb-outboard,Used,Certified,,0,0,-,-,-,-,,,none," Used"
